LanguageId,LanguageName,Latitude,Longitude,WordId,WordModernName1,WordModernName2,WordProtoName1,WordProtoName2,Phonetic,SpellingAltv1,SpellingAltv2,NotCognateWithMainWordInThisFamily2
11111110102,RP,51.75195,-1.25777804851532,90,nine,,newun,,naɪn,,,0
11111110102,RP,51.75195,-1.25777804851532,100,ten,,texun,,tɛn,,,0
11111110102,RP,51.75195,-1.25777804851532,200,hundred,,xundaradan,,hɐndɹəd,,,0
11111110102,RP,51.75195,-1.25777804851532,7820,all,,allaz,,ɔl,,,0
11111110102,RP,51.75195,-1.25777804851532,7210,long,,langaz,,lɔŋ,,,0
11111110102,RP,51.75195,-1.25777804851532,7410,sharp,,skarpaz,,ʃɑp,,,0
11111110102,RP,51.75195,-1.25777804851532,7840,full,,fullaz,,fʊl,,,0
11111110102,RP,51.75195,-1.25777804851532,7510,young,,jungaz,,jɐŋ,,,0
11111110102,RP,51.75195,-1.25777804851532,7980,new,,neujaz,,njʊu,,,0
11111110102,RP,51.75195,-1.25777804851532,7670,naked,,nakwadaz,,neɪkɪd,,,0
11111110102,RP,51.75195,-1.25777804851532,7710,good,,godaz,,gʊd,,,0
11111110102,RP,51.75195,-1.25777804851532,7910,warm,,warmaz,,wɔm,,,0
11111110102,RP,51.75195,-1.25777804851532,7920,cold,,kaldaz,,kəʊld,,,0
11111110102,RP,51.75195,-1.25777804851532,7560,sore,,sairaz,,sɔ,,,0
11111110102,RP,51.75195,-1.25777804851532,7680,holy,,xailagaz,,həʊlɪ,,,0
11111110102,RP,51.75195,-1.25777804851532,7700,better,,batizon,,bɛtə,,,0
11111110102,RP,51.75195,-1.25777804851532,810,right,,rextaz,,ɹaɪt,,,0
11111110102,RP,51.75195,-1.25777804851532,2010,head,,xaubadan,,hɛd,,,0
11111110102,RP,51.75195,-1.25777804851532,2110,eye,,augon,,aɪ,,,0
11111110102,RP,51.75195,-1.25777804851532,2130,ear,,auzon,,ɪ̞ə,,,0
11111110102,RP,51.75195,-1.25777804851532,2230,tongue,,tungon,,tɐŋ,,,0
11111110102,RP,51.75195,-1.25777804851532,2240,tooth,,tanthz,,tuθ,,,0
11111110102,RP,51.75195,-1.25777804851532,2310,hand,,xanduz,,hænd,,,0
11111110102,RP,51.75195,-1.25777804851532,2510,foot,,fotz,,fʊt,,,0
11111110102,RP,51.75195,-1.25777804851532,2530,knee,,knewan,,nɪi,,,0
11111110102,RP,51.75195,-1.25777804851532,2610,blood,,blodan,,blɐd,,,0
11111110102,RP,51.75195,-1.25777804851532,2620,bone,,bainan,,bəʊn,,,0
11111110102,RP,51.75195,-1.25777804851532,2640,nail,,naglaz,,neɪl,,,0
11111110102,RP,51.75195,-1.25777804851532,2810,heart,,xerton,,hɑt,,,0
11111110102,RP,51.75195,-1.25777804851532,2840,liver,,libaro,,lɪvə,,,0
11111110102,RP,51.75195,-1.25777804851532,4310,mother,,moder,,mɐðə,,,0
11111110102,RP,51.75195,-1.25777804851532,4320,father,,fader,,fɑðə,,,0
11111110102,RP,51.75195,-1.25777804851532,4410,daughter,,duxter,,dɔtə,,,0
11111110102,RP,51.75195,-1.25777804851532,4330,brother,,brother,,bɹɐðə,,,0
11111110102,RP,51.75195,-1.25777804851532,4100,name,,namon,,neɪm,,,0
11111110102,RP,51.75195,-1.25777804851532,4110,word,,wurdan,,wɛd,,,0
11111110102,RP,51.75195,-1.25777804851532,3120,hound,,xundaz,,haʊnd,,,0
11111110102,RP,51.75195,-1.25777804851532,3150,mouse,,musz,,maʊs,,,0
11111110102,RP,51.75195,-1.25777804851532,3230,goose,,gansz,,gus,,,0
11111110102,RP,51.75195,-1.25777804851532,3310,cow,,kowz,,kaʊ,,,0
11111110102,RP,51.75195,-1.25777804851532,3320,lamb,,lambaz,,læm,,,0
11111110102,RP,51.75195,-1.25777804851532,3340,calf,,kalbaz,,kɑf,,,0
11111110102,RP,51.75195,-1.25777804851532,3240,fish,,fiskaz,,fɪʃ,,,0
11111110102,RP,51.75195,-1.25777804851532,3820,horn,,xurnan,,hɔn,,,0
11111110102,RP,51.75195,-1.25777804851532,3900,wool,,wullo,,wʊl,,,0
11111110102,RP,51.75195,-1.25777804851532,5120,moon,,menon,,mʊun,,,0
11111110102,RP,51.75195,-1.25777804851532,5260,north,,nurthaz,,nɔθ,,,0
11111110102,RP,51.75195,-1.25777804851532,5510,stone,,stainaz,,stəʊn,,,0
11111110102,RP,51.75195,-1.25777804851532,5430,ash,,askon,,æʃ,,,0
11111110102,RP,51.75195,-1.25777804851532,5520,earth,,ertho,,ɛθ,,,0
11111110102,RP,51.75195,-1.25777804851532,6270,thorn,,thurnuz,,θɔn,,,0
11111110102,RP,51.75195,-1.25777804851532,6290,oak,,aikz,,əʊk,,,0
11111110102,RP,51.75195,-1.25777804851532,5810,rain,,regnan,,ɹeɪn,,,0
11111110102,RP,51.75195,-1.25777804851532,5910,storm,,sturmaz,,stɔm,,,0
11111110102,RP,51.75195,-1.25777804851532,5920,thunder,,thunraz,,θɐndə,,,0
11111110102,RP,51.75195,-1.25777804851532,5820,snow,,snaigwaz,,snəʊ,,,0
11111110102,RP,51.75195,-1.25777804851532,5830,ice,,isaz,,aɪs,,,0
11111110102,RP,51.75195,-1.25777804851532,5850,wind,,wendaz,,wɪnd,,,0
11111110102,RP,51.75195,-1.25777804851532,6000,hunger,,xungruz,,hɐŋgə,,,0
11111110102,RP,51.75195,-1.25777804851532,6050,milk,,melkaz,,mɪlk,,,0
11111110102,RP,51.75195,-1.25777804851532,6150,honey,,hunagan,,hɐnɪ,,,0
11111110102,RP,51.75195,-1.25777804851532,6040,salt,,saltan,,sɔlt,,,0
11111110102,RP,51.75195,-1.25777804851532,6070,corn,,kurnan,,kɔn,,,0
11111110102,RP,51.75195,-1.25777804851532,6510,house,,xusan,,haʊs,,,0
11111110102,RP,51.75195,-1.25777804851532,6560,home,,xaimaz,,həʊm,,,0
11111110102,RP,51.75195,-1.25777804851532,6540,yard,,gardaz,,jɑd,,,0
11111110102,RP,51.75195,-1.25777804851532,6550,oven,,ufnaz,,ɐvən,,,0
11111110102,RP,51.75195,-1.25777804851532,6580,bath,,bathan,,bɑθ,,,0
11111110102,RP,51.75195,-1.25777804851532,6630,needle,,nethlo,,nidl̩,,,0
11111110102,RP,51.75195,-1.25777804851532,6640,ring,,xrengaz,,ɹɪŋ,,,0
11111110102,RP,51.75195,-1.25777804851532,8000,is,,esti,,ɪz,,,0
11111110102,RP,51.75195,-1.25777804851532,8310,eat,,etanan,,it,,,0
11111110102,RP,51.75195,-1.25777804851532,8330,bite,,bitanan,,baɪt,,,0
11111110102,RP,51.75195,-1.25777804851532,8320,drink,,drenkanan,,dɹɪŋk,,,0
11111110102,RP,51.75195,-1.25777804851532,9620,open,,upanaz,,əʊpən,,,0
11111110102,RP,51.75195,-1.25777804851532,8120,sit,,setjanan,,sɪt,,,0
11111110102,RP,51.75195,-1.25777804851532,8720,wash,,waskanan,,wɔʃ,,,0
11111110102,RP,51.75195,-1.25777804851532,8990,swear,,swarjanan,,swɛə,,,0
11111110102,RP,51.75195,-1.25777804851532,1010,I,,eka,,aɪ,,,0
11111110102,RP,51.75195,-1.25777804851532,1210,what,,xwat,,wɔt,,,0
11111110102,RP,51.75195,-1.25777804851532,1410,in,,eni,,ɪn,,,0
11111110102,RP,51.75195,-1.25777804851532,1430,out,,ut,,aʊt,,,0
11111110102,RP,51.75195,-1.25777804851532,1460,over,,uberi,,əʊvə,,,0
11111110102,RP,51.75195,-1.25777804851532,1470,mid,,medjaz,,mɪd,,,0
11111110102,RP,51.75195,-1.25777804851532,5010,day,,dagaz,,deɪ,,,0
11111110102,RP,51.75195,-1.25777804851532,5020,night,,naxtz,,naɪt,,,0
11111110102,RP,51.75195,-1.25777804851532,510,year,,jeran,,jɪ̞ə,,,0
11111230301,"‘Doric’ Scots",57.67554,-2.98249006271362,10,one,,ainaz,,en,,,0
11111230301,"‘Doric’ Scots",57.67554,-2.98249006271362,20,two,,twou,,twɒ,,,0
11111230301,"‘Doric’ Scots",57.67554,-2.98249006271362,30,three,,threjez,,θri,,,0
11111230301,"‘Doric’ Scots",57.67554,-2.98249006271362,40,four,,fedworez,,fɐuɐr,,,0
11111230301,"‘Doric’ Scots",57.67554,-2.98249006271362,50,five,,fenfe,,fɑɪv,,,0
11111230301,"‘Doric’ Scots",57.67554,-2.98249006271362,60,six,,sexs,,sæks,,,0
11111230301,"‘Doric’ Scots",57.67554,-2.98249006271362,70,seven,,sebun,,sɪvən,,,0
11111230301,"‘Doric’ Scots",57.67554,-2.98249006271362,80,eight,,axtou,,ext,,,0
11111230301,"‘Doric’ Scots",57.67554,-2.98249006271362,90,nine,,newun,,nɐin,,,0
11111230301,"‘Doric’ Scots",57.67554,-2.98249006271362,100,ten,,texun,,tɛn,,,0
11111230301,"‘Doric’ Scots",57.67554,-2.98249006271362,200,hundred,,xundaradan,,hʌnɐr,,,0
11111230301,"‘Doric’ Scots",57.67554,-2.98249006271362,7820,all,,allaz,,ɑ,,,0
11111230301,"‘Doric’ Scots",57.67554,-2.98249006271362,7210,long,,langaz,,lɑŋ,,,0
11111230301,"‘Doric’ Scots",57.67554,-2.98249006271362,7410,sharp,,skarpaz,,ʃɑrp,,,0
11111230301,"‘Doric’ Scots",57.67554,-2.98249006271362,7840,full,,fullaz,,fʌl,,,0
11111230301,"‘Doric’ Scots",57.67554,-2.98249006271362,7510,young,,jungaz,,jʌŋ,,,0
11111230301,"‘Doric’ Scots",57.67554,-2.98249006271362,7980,new,,neujaz,,nju,,,0
11111230301,"‘Doric’ Scots",57.67554,-2.98249006271362,7670,naked,,nakwadaz,,njɑkət,,,0
11111230301,"‘Doric’ Scots",57.67554,-2.98249006271362,7710,good,,godaz,,gwid,,,0
11111230301,"‘Doric’ Scots",57.67554,-2.98249006271362,7910,warm,,warmaz,,wɑrəm,,,0
11111230301,"‘Doric’ Scots",57.67554,-2.98249006271362,7920,cold,,kaldaz,,kɑl,,,0
11111230301,"‘Doric’ Scots",57.67554,-2.98249006271362,7560,sore,,sairaz,,seɐr,,,0
11111230301,"‘Doric’ Scots",57.67554,-2.98249006271362,7680,holy,,xailagaz,,hole,,,0
11111230301,"‘Doric’ Scots",57.67554,-2.98249006271362,7700,better,,batizon,,bɛʔɐr,,,0
11111230301,"‘Doric’ Scots",57.67554,-2.98249006271362,810,right,,rextaz,,ræxt,,,0
11111230301,"‘Doric’ Scots",57.67554,-2.98249006271362,2010,head,,xaubadan,,hid,,,0
11111230301,"‘Doric’ Scots",57.67554,-2.98249006271362,2110,eye,,augon,,i,,,0
11111230301,"‘Doric’ Scots",57.67554,-2.98249006271362,2130,ear,,auzon,,iɐr,,,0
11111230301,"‘Doric’ Scots",57.67554,-2.98249006271362,2230,tongue,,tungon,,tʌŋ,,,0
11111230301,"‘Doric’ Scots",57.67554,-2.98249006271362,2240,tooth,,tanthz,,tuθ,,,0
11111230301,"‘Doric’ Scots",57.67554,-2.98249006271362,2310,hand,,xanduz,,hɑn,,,0
11111230301,"‘Doric’ Scots",57.67554,-2.98249006271362,2510,foot,,fotz,,fæt,,,0
11111230301,"‘Doric’ Scots",57.67554,-2.98249006271362,2530,knee,,knewan,,kəni,,,0
11111230301,"‘Doric’ Scots",57.67554,-2.98249006271362,2610,blood,,blodan,,blid,,,0
11111230301,"‘Doric’ Scots",57.67554,-2.98249006271362,2620,bone,,bainan,,ben,,,0
11111230301,"‘Doric’ Scots",57.67554,-2.98249006271362,2640,nail,,naglaz,,neəl,,,0
11111230301,"‘Doric’ Scots",57.67554,-2.98249006271362,2810,heart,,xerton,,heɐrt,,,0
11111230301,"‘Doric’ Scots",57.67554,-2.98249006271362,2840,liver,,libaro,,lɪvɐr,,,0
11111230301,"‘Doric’ Scots",57.67554,-2.98249006271362,4310,mother,,moder,,mɪdɐr,,,0
11111230301,"‘Doric’ Scots",57.67554,-2.98249006271362,4320,father,,fader,,feðɐr,,,0
11111230301,"‘Doric’ Scots",57.67554,-2.98249006271362,4410,daughter,,duxter,,dɔxtɐr,,,0
11111230301,"‘Doric’ Scots",57.67554,-2.98249006271362,4330,brother,,brother,,briðɐr,,,0
11111230301,"‘Doric’ Scots",57.67554,-2.98249006271362,4100,name,,namon,,nem,,,0
11111230301,"‘Doric’ Scots",57.67554,-2.98249006271362,4110,word,,wurdan,,wærd,,,0
11111230301,"‘Doric’ Scots",57.67554,-2.98249006271362,3120,hound,,xundaz,,hɐund,,,0
11111230301,"‘Doric’ Scots",57.67554,-2.98249006271362,3150,mouse,,musz,,mus,,,0
11111230301,"‘Doric’ Scots",57.67554,-2.98249006271362,3230,goose,,gansz,,gus,,,0
11111230301,"‘Doric’ Scots",57.67554,-2.98249006271362,3310,cow,,kowz,,ku,,,0
11111230301,"‘Doric’ Scots",57.67554,-2.98249006271362,3320,lamb,,lambaz,,lɑm,,,0
11111230301,"‘Doric’ Scots",57.67554,-2.98249006271362,3340,calf,,kalbaz,,kɑf,,,0
11111230301,"‘Doric’ Scots",57.67554,-2.98249006271362,3240,fish,,fiskaz,,fæʃ,,,0
11111230301,"‘Doric’ Scots",57.67554,-2.98249006271362,3820,horn,,xurnan,,hɔrɪn,,,0
11111230301,"‘Doric’ Scots",57.67554,-2.98249006271362,3900,wool,,wullo,,wuəl,,,0
11111230301,"‘Doric’ Scots",57.67554,-2.98249006271362,5120,moon,,menon,,min,,,0
11111230301,"‘Doric’ Scots",57.67554,-2.98249006271362,5260,north,,nurthaz,,nɔrθ,,,0
11111230301,"‘Doric’ Scots",57.67554,-2.98249006271362,5510,stone,,stainaz,,sten,,,0
11111230301,"‘Doric’ Scots",57.67554,-2.98249006271362,5430,ash,,askon,,ɑʃ,,,0
11111230301,"‘Doric’ Scots",57.67554,-2.98249006271362,5520,earth,,ertho,,ɛrθ,,,0
11111230301,"‘Doric’ Scots",57.67554,-2.98249006271362,6270,thorn,,thurnuz,,θɔrɪn,,,0
11111230301,"‘Doric’ Scots",57.67554,-2.98249006271362,6290,oak,,aikz,,ok,,,0
11111230301,"‘Doric’ Scots",57.67554,-2.98249006271362,5810,rain,,regnan,,ren,,,0
11111230301,"‘Doric’ Scots",57.67554,-2.98249006271362,5910,storm,,sturmaz,,stɔrəm,,,0
11111230301,"‘Doric’ Scots",57.67554,-2.98249006271362,5920,thunder,,thunraz,,θʌnɐr,,,0
11111230301,"‘Doric’ Scots",57.67554,-2.98249006271362,5820,snow,,snaigwaz,,snɒ,,,0
11111230301,"‘Doric’ Scots",57.67554,-2.98249006271362,5830,ice,,isaz,,ɐis,,,0
11111230301,"‘Doric’ Scots",57.67554,-2.98249006271362,5850,wind,,wendaz,,wæn,,,0
11111230301,"‘Doric’ Scots",57.67554,-2.98249006271362,6000,hunger,,xungruz,,hʌŋɐr,,,0
11111230301,"‘Doric’ Scots",57.67554,-2.98249006271362,6050,milk,,melkaz,,mælk,,,0
11111230301,"‘Doric’ Scots",57.67554,-2.98249006271362,6150,honey,,hunagan,,hʌne,,,0
11111230301,"‘Doric’ Scots",57.67554,-2.98249006271362,6040,salt,,saltan,,sɑt,,,0
11111230301,"‘Doric’ Scots",57.67554,-2.98249006271362,6070,corn,,kurnan,,kɔrɪn,,,0
11111230301,"‘Doric’ Scots",57.67554,-2.98249006271362,6510,house,,xusan,,hus,,,0
11111230301,"‘Doric’ Scots",57.67554,-2.98249006271362,6560,home,,xaimaz,,hem,,,0
11111230301,"‘Doric’ Scots",57.67554,-2.98249006271362,6540,yard,,gardaz,,jɑrd,,,0
11111230301,"‘Doric’ Scots",57.67554,-2.98249006271362,6550,oven,,ufnaz,,ʌvən,,,0
11111230301,"‘Doric’ Scots",57.67554,-2.98249006271362,6580,bath,,bathan,,bɑθ,,,0
11111230301,"‘Doric’ Scots",57.67554,-2.98249006271362,6630,needle,,nethlo,,nidəl,,,0
11111230301,"‘Doric’ Scots",57.67554,-2.98249006271362,6640,ring,,xrengaz,,ræŋ,,,0
11111230301,"‘Doric’ Scots",57.67554,-2.98249006271362,8000,is,,esti,,æz,,,0
11111230301,"‘Doric’ Scots",57.67554,-2.98249006271362,8310,eat,,etanan,,it,,,0
11111230301,"‘Doric’ Scots",57.67554,-2.98249006271362,8330,bite,,bitanan,,bɐit,,,0
11111230301,"‘Doric’ Scots",57.67554,-2.98249006271362,8320,drink,,drenkanan,,dɹæŋk,,,0
11111230301,"‘Doric’ Scots",57.67554,-2.98249006271362,9620,open,,upanaz,,opən,,,0
11111230301,"‘Doric’ Scots",57.67554,-2.98249006271362,8120,sit,,setjanan,,sæt,,,0
11111230301,"‘Doric’ Scots",57.67554,-2.98249006271362,8720,wash,,waskanan,,wɑʃ,,,0
11111230301,"‘Doric’ Scots",57.67554,-2.98249006271362,8990,swear,,swarjanan,,swiɐr,,,0
11111230301,"‘Doric’ Scots",57.67554,-2.98249006271362,1010,I,,eka,,ɑɪ,,,0
11111230301,"‘Doric’ Scots",57.67554,-2.98249006271362,1210,what,,xwat,,fɪt,,,0
11111230301,"‘Doric’ Scots",57.67554,-2.98249006271362,1410,in,,eni,,æn,,,0
11111230301,"‘Doric’ Scots",57.67554,-2.98249006271362,1430,out,,ut,,ut,,,0
11111230301,"‘Doric’ Scots",57.67554,-2.98249006271362,1460,over,,uberi,,ɐuɐr,,,0
11111230301,"‘Doric’ Scots",57.67554,-2.98249006271362,1470,mid,,medjaz,,məd,,,0
11111230301,"‘Doric’ Scots",57.67554,-2.98249006271362,5010,day,,dagaz,,de,,,0
11111230301,"‘Doric’ Scots",57.67554,-2.98249006271362,5020,night,,naxtz,,næxt,,,0
11111230301,"‘Doric’ Scots",57.67554,-2.98249006271362,510,year,,jeran,,jiɐr,,,0
11111310301,Tyrone,54.60296,-7.09409999847412,10,one,,ainaz,,wɑn,,,0
11111310301,Tyrone,54.60296,-7.09409999847412,20,two,,twou,,tu,,,0
11111310301,Tyrone,54.60296,-7.09409999847412,30,three,,threjez,,θri,,,0
11111310301,Tyrone,54.60296,-7.09409999847412,40,four,,fedworez,,fouə,,,0
11111310301,Tyrone,54.60296,-7.09409999847412,50,five,,fenfe,,faev,,,0
11111310301,Tyrone,54.60296,-7.09409999847412,60,six,,sexs,,sɪks,,,0
11111310301,Tyrone,54.60296,-7.09409999847412,70,seven,,sebun,,sɛvən,,,0
11111310301,Tyrone,54.60296,-7.09409999847412,80,eight,,axtou,,ët,,,0
11111310301,Tyrone,54.60296,-7.09409999847412,90,nine,,newun,,nɛin,,,0
11111310301,Tyrone,54.60296,-7.09409999847412,100,ten,,texun,,tɛən,,,0
11111310301,Tyrone,54.60296,-7.09409999847412,200,hundred,,xundaradan,,hɔn̪əd,,,0
11111310301,Tyrone,54.60296,-7.09409999847412,7820,all,,allaz,,ɑl,,,0
11111310301,Tyrone,54.60296,-7.09409999847412,7210,long,,langaz,,lɔŋ,,,0
11111310301,Tyrone,54.60296,-7.09409999847412,7410,sharp,,skarpaz,,ʃaɹp,,,0
11111310301,Tyrone,54.60296,-7.09409999847412,7840,full,,fullaz,,fɔl,,,0
11111310301,Tyrone,54.60296,-7.09409999847412,7510,young,,jungaz,,jɔŋ,,,0
11111310301,Tyrone,54.60296,-7.09409999847412,7980,new,,neujaz,,nju,,,0
11111310301,Tyrone,54.60296,-7.09409999847412,7670,naked,,nakwadaz,,nëkət,,,0
11111310301,Tyrone,54.60296,-7.09409999847412,7710,good,,godaz,,gud,,,0
11111310301,Tyrone,54.60296,-7.09409999847412,7910,warm,,warmaz,,waɹəm,,,0
11111310301,Tyrone,54.60296,-7.09409999847412,7920,cold,,kaldaz,,kɛul,,,0
11111310301,Tyrone,54.60296,-7.09409999847412,7560,sore,,sairaz,,souə,,,0
11111310301,Tyrone,54.60296,-7.09409999847412,7680,holy,,xailagaz,,hole,,,0
11111310301,Tyrone,54.60296,-7.09409999847412,7700,better,,batizon,,bɛtə,,,0
11111310301,Tyrone,54.60296,-7.09409999847412,810,right,,rextaz,,ɹɛuit,,,0
11111310301,Tyrone,54.60296,-7.09409999847412,2010,head,,xaubadan,,hɛəd,,,0
11111310301,Tyrone,54.60296,-7.09409999847412,2110,eye,,augon,,ɛi,,,0
11111310301,Tyrone,54.60296,-7.09409999847412,2130,ear,,auzon,,iə,,,0
11111310301,Tyrone,54.60296,-7.09409999847412,2230,tongue,,tungon,,tɔŋ,,,0
11111310301,Tyrone,54.60296,-7.09409999847412,2240,tooth,,tanthz,,tuθ,,,0
11111310301,Tyrone,54.60296,-7.09409999847412,2310,hand,,xanduz,,hɑn,,,0
11111310301,Tyrone,54.60296,-7.09409999847412,2510,foot,,fotz,,fɔt,,,0
11111310301,Tyrone,54.60296,-7.09409999847412,2530,knee,,knewan,,ni,,,0
11111310301,Tyrone,54.60296,-7.09409999847412,2610,blood,,blodan,,blɔd,,,0
11111310301,Tyrone,54.60296,-7.09409999847412,2620,bone,,bainan,,boən,,,0
11111310301,Tyrone,54.60296,-7.09409999847412,2640,nail,,naglaz,,nëəl,,,0
11111310301,Tyrone,54.60296,-7.09409999847412,2810,heart,,xerton,,haɹt,,,0
11111310301,Tyrone,54.60296,-7.09409999847412,2840,liver,,libaro,,ləvə,,,0
11111310301,Tyrone,54.60296,-7.09409999847412,4310,mother,,moder,,mɔðə,,,0
11111310301,Tyrone,54.60296,-7.09409999847412,4320,father,,fader,,faðə,,,0
11111310301,Tyrone,54.60296,-7.09409999847412,4410,daughter,,duxter,,dɔtə,,,0
11111310301,Tyrone,54.60296,-7.09409999847412,4330,brother,,brother,,bɹɔðə,,,0
11111310301,Tyrone,54.60296,-7.09409999847412,4100,name,,namon,,nëəm,,,0
11111310301,Tyrone,54.60296,-7.09409999847412,4110,word,,wurdan,,wɔɹd,,,0
11111310301,Tyrone,54.60296,-7.09409999847412,3120,hound,,xundaz,,hɛun,,,0
11111310301,Tyrone,54.60296,-7.09409999847412,3150,mouse,,musz,,mɛus,,,0
11111310301,Tyrone,54.60296,-7.09409999847412,3230,goose,,gansz,,gus,,,0
11111310301,Tyrone,54.60296,-7.09409999847412,3310,cow,,kowz,,kɛu,,,0
11111310301,Tyrone,54.60296,-7.09409999847412,3320,lamb,,lambaz,,lɑm,,,0
11111310301,Tyrone,54.60296,-7.09409999847412,3340,calf,,kalbaz,,kɑv,,,0
11111310301,Tyrone,54.60296,-7.09409999847412,3240,fish,,fiskaz,,fəʃ,,,0
11111310301,Tyrone,54.60296,-7.09409999847412,3820,horn,,xurnan,,hɔən̠,,,0
11111310301,Tyrone,54.60296,-7.09409999847412,3900,wool,,wullo,,wɔl,,,0
11111310301,Tyrone,54.60296,-7.09409999847412,5120,moon,,menon,,mun,,,0
11111310301,Tyrone,54.60296,-7.09409999847412,5260,north,,nurthaz,,nɔəθ,,,0
11111310301,Tyrone,54.60296,-7.09409999847412,5510,stone,,stainaz,,stoən,,,0
11111310301,Tyrone,54.60296,-7.09409999847412,5430,ash,,askon,,aɪʃ,,,0
11111310301,Tyrone,54.60296,-7.09409999847412,5520,earth,,ertho,,ɛəθ,,,0
11111310301,Tyrone,54.60296,-7.09409999847412,6270,thorn,,thurnuz,,θɔən̠,,,0
11111310301,Tyrone,54.60296,-7.09409999847412,6290,oak,,aikz,,ok,,,0
11111310301,Tyrone,54.60296,-7.09409999847412,5810,rain,,regnan,,ɹëən,,,0
11111310301,Tyrone,54.60296,-7.09409999847412,5910,storm,,sturmaz,,stɔəm,,,0
11111310301,Tyrone,54.60296,-7.09409999847412,5920,thunder,,thunraz,,θɔn̪ə,,,0
11111310301,Tyrone,54.60296,-7.09409999847412,5820,snow,,snaigwaz,,sno̞u,,,0
11111310301,Tyrone,54.60296,-7.09409999847412,5830,ice,,isaz,,uɛuisu,,,0
11111310301,Tyrone,54.60296,-7.09409999847412,5850,wind,,wendaz,,wɛin,,,0
11111310301,Tyrone,54.60296,-7.09409999847412,6000,hunger,,xungruz,,hɔŋə,,,0
11111310301,Tyrone,54.60296,-7.09409999847412,6050,milk,,melkaz,,mɪlc,,,0
11111310301,Tyrone,54.60296,-7.09409999847412,6150,honey,,hunagan,,hɔne,,,0
11111310301,Tyrone,54.60296,-7.09409999847412,6040,salt,,saltan,,salt,,,0
11111310301,Tyrone,54.60296,-7.09409999847412,6070,corn,,kurnan,,kɔən̠,,,0
11111310301,Tyrone,54.60296,-7.09409999847412,6510,house,,xusan,,hɛus,,,0
11111310301,Tyrone,54.60296,-7.09409999847412,6560,home,,xaimaz,,hom,,,0
11111310301,Tyrone,54.60296,-7.09409999847412,6540,yard,,gardaz,,jaɹd,,,0
11111310301,Tyrone,54.60296,-7.09409999847412,6550,oven,,ufnaz,,ɔvən,,,0
11111310301,Tyrone,54.60296,-7.09409999847412,6580,bath,,bathan,,bɑθ,,,0
11111310301,Tyrone,54.60296,-7.09409999847412,6630,needle,,nethlo,,nidl̩,,,0
11111310301,Tyrone,54.60296,-7.09409999847412,6640,ring,,xrengaz,,ɹɪŋ,,,0
11111310301,Tyrone,54.60296,-7.09409999847412,8000,is,,esti,,əz,,,0
11111310301,Tyrone,54.60296,-7.09409999847412,8310,eat,,etanan,,ët,,,0
11111310301,Tyrone,54.60296,-7.09409999847412,8330,bite,,bitanan,,bɛit,,,0
11111310301,Tyrone,54.60296,-7.09409999847412,8320,drink,,drenkanan,,drɪŋc,,,0
11111310301,Tyrone,54.60296,-7.09409999847412,9620,open,,upanaz,,opən,,,0
11111310301,Tyrone,54.60296,-7.09409999847412,8120,sit,,setjanan,,sət,,,0
11111310301,Tyrone,54.60296,-7.09409999847412,8720,wash,,waskanan,,waɪʃ,,,0
11111310301,Tyrone,54.60296,-7.09409999847412,8990,swear,,swarjanan,,swɛə,,,0
11111310301,Tyrone,54.60296,-7.09409999847412,1010,I,,eka,,ae,,,0
11111310301,Tyrone,54.60296,-7.09409999847412,1210,what,,xwat,,wat,,,0
11111310301,Tyrone,54.60296,-7.09409999847412,1410,in,,eni,,ən,,,0
11111310301,Tyrone,54.60296,-7.09409999847412,1430,out,,ut,,ɛut,,,0
11111310301,Tyrone,54.60296,-7.09409999847412,1460,over,,uberi,,ovə,,,0
11111310301,Tyrone,54.60296,-7.09409999847412,1470,mid,,medjaz,,məd,,,0
11111310301,Tyrone,54.60296,-7.09409999847412,5010,day,,dagaz,,de,,,0
11111310301,Tyrone,54.60296,-7.09409999847412,5020,night,,naxtz,,unɛuitu,,,0
11111310301,Tyrone,54.60296,-7.09409999847412,510,year,,jeran,,jiə,,,0
11111450301,"N. Carolina",35.3,-79,10,one,,ainaz,,wɛ̠n,,,0
11111450301,"N. Carolina",35.3,-79,20,two,,twou,,tu,,,0
11111450301,"N. Carolina",35.3,-79,30,three,,threjez,,θɹɪi,,,0
11111450301,"N. Carolina",35.3,-79,40,four,,fedworez,,fouɹ,,,0
11111450301,"N. Carolina",35.3,-79,50,five,,fenfe,,fav,,,0
11111450301,"N. Carolina",35.3,-79,60,six,,sexs,,sɪks,,,0
11111450301,"N. Carolina",35.3,-79,70,seven,,sebun,,sɛvən,,,0
11111450301,"N. Carolina",35.3,-79,80,eight,,axtou,,ɛɪt,,,0
11111450301,"N. Carolina",35.3,-79,90,nine,,newun,,nan,,,0
11111450301,"N. Carolina",35.3,-79,100,ten,,texun,,tɪiən,,,0
11111450301,"N. Carolina",35.3,-79,200,hundred,,xundaradan,,hœndɹɪd,,,0
11111450301,"N. Carolina",35.3,-79,7820,all,,allaz,,ɑl,,,0
11111450301,"N. Carolina",35.3,-79,7210,long,,langaz,,lɑɔŋ,,,0
11111450301,"N. Carolina",35.3,-79,7410,sharp,,skarpaz,,ʃɑɹp,,,0
11111450301,"N. Carolina",35.3,-79,7840,full,,fullaz,,fol,,,0
11111450301,"N. Carolina",35.3,-79,7510,young,,jungaz,,jœŋ,,,0
